id,data_prevista,turno,demanda_estimada,unidade,regional,executado_em,confianca
61022fa7-fc66-43b9-b206-0cd8cf272b36,2026-04-23,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
f6d6e242-ff94-4221-ab38-5ce8b5919183,2026-04-24,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
55170578-685a-4a71-bf5a-af87fd1b46f8,2026-04-25,noite,74,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
40672422-3775-4475-8b6e-87c4064a40f1,2026-04-26,noite,73,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
d7b7dd7e-fd01-4467-b120-cf6c179089e8,2026-04-27,noite,79,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
f517d8e8-cb1b-4400-9b5a-a9a7e92caba0,2026-04-28,noite,67,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
b950b462-9f20-4ee7-ba7e-40563733b9c3,2026-04-29,noite,69,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
ed963ce7-cf74-4e3e-9c22-2b370160284c,2026-04-30,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
cf86943c-e3f9-4e1a-90f2-12820a4041e5,2026-05-01,noite,77,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
ceaa55bc-2a6f-4ae7-b2fd-08b632bd178a,2026-05-02,noite,74,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
c85b69ba-d5ce-4b18-9809-3d41e30778c0,2026-05-03,noite,73,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
50b07933-894a-4878-a18d-243bc03e299d,2026-05-04,noite,79,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
575d97c7-3297-4bd1-b36b-6c4a23a96b4d,2026-05-05,noite,67,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
adc214e5-447f-4ec8-8f17-d19812bd51ec,2026-05-06,noite,69,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
ee3698dc-d8a5-43c4-bc6c-649a36e9c8a3,2026-04-07,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
89b6e047-fda0-4dfb-92be-b8ad6850fa02,2026-04-08,noite,62,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
d85fabfd-0556-42f4-9542-0c6f011f26f9,2026-04-09,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
f7724711-8aa9-416a-aab4-01728f97629a,2026-04-10,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
280fb9ad-7d57-47e1-b7c8-3d44c9441eaf,2026-04-11,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
1941a934-bbae-465d-a94a-04a2a5b54e49,2026-04-12,noite,70,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
01f0d490-4deb-43aa-86a0-db2a160f97b2,2026-04-13,noite,74,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
1dd7b00e-5f77-455b-a05f-b47ef01335de,2026-04-14,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
2a381378-3051-45c6-b9a0-b3840c858fcb,2026-04-15,noite,62,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
222640e6-4509-46af-ba49-4f31a9c69837,2026-04-16,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
88604660-704f-4922-a62e-d99fb88fbf14,2026-04-17,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
e5deba58-abf3-4888-b8b1-45c2f146d355,2026-04-18,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
65670759-5c17-489f-9520-0bd20e2d4f71,2026-04-19,noite,70,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
3fa190e9-b046-4d60-9288-69b4ae855950,2026-04-20,noite,74,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
ea9f1eb0-ae4a-435a-98d3-f2420871435a,2026-04-21,noite,71,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
4d2f4110-9067-4db0-81af-1c80e246be34,2026-04-22,noite,62,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
913b4cdb-0748-4bd1-ac3d-00b3a09c3fa2,2026-04-23,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
ebf84984-2ca1-43cd-9637-0fae1d47bac5,2026-04-24,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
2b2f6e9a-7ebd-4536-990e-29723523a577,2026-04-25,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
cc79e94d-3581-46c0-81bb-e7b55856d830,2026-04-26,noite,70,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
54111b7a-af8c-431e-aaf6-24f7f445670d,2026-04-27,noite,74,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
ee04a7f9-de01-4c77-9ca5-bf0ffa778765,2026-04-28,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
78a04424-0a5f-41da-970c-74f2faa14447,2026-04-29,noite,62,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
33774438-63aa-4477-b440-093b684e3fa9,2026-04-30,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
c621c696-9004-441e-b664-b72246d52885,2026-05-01,noite,73,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
d7078fd0-711c-47a8-a7f9-d2bce5ccca5e,2026-05-02,noite,66,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
21cf9dcb-8901-441d-abe2-56bb8fb47480,2026-05-03,noite,70,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
e5fad0b2-fb6c-4f39-b680-6bb53756698c,2026-05-04,noite,74,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
559c53d9-5cb2-46ea-8967-afa447d1325c,2026-05-05,noite,67,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
9d34fb35-3162-4cda-a364-77355fcb5a2b,2026-05-06,noite,62,PS Taguatinga - DF,df,2026-04-06T18:22:46.466+00:00,alta
6c8d366e-56fb-45b8-8a9b-a56388d81a0a,2026-04-07,noite,68,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
a257a2e0-7fe6-462d-81b1-b7252bcbdd02,2026-04-08,noite,63,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
0250a11a-34dd-4b8b-89e8-c3386aee1de2,2026-04-09,noite,66,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
332f761f-1d3e-47df-bd78-d9f686740c20,2026-04-10,noite,70,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
66e0a8f0-d85a-40e4-b4ab-37fcd5fe3846,2026-04-11,noite,62,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
95258753-fbdb-43e1-9742-0774632cd4db,2026-04-12,noite,65,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
feb6f1f7-103d-4ce0-aa09-f624ab9c87eb,2026-04-13,noite,77,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
669b7727-fa8f-4f01-84bf-28433d38c7cf,2026-04-14,noite,68,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
69376646-6546-4e89-921e-47747c91607f,2026-04-15,noite,63,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
393404b1-2d4a-4e66-899b-01bf2cd4e7ff,2026-04-16,noite,66,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
4c5d078f-21c0-4be1-8fb8-b6457a1488d8,2026-04-17,noite,70,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
26e3ad33-34c8-4318-9f28-3c02667d293f,2026-04-18,noite,62,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
a14ce03b-eae5-4735-90e2-c1123d9659a5,2026-04-19,noite,65,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
fb1dfb39-b344-42af-8b7e-5f20865e1e17,2026-04-20,noite,77,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
3acf2775-6c2f-4395-aa28-b6500ee67c95,2026-04-21,noite,71,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
f1db13dd-b1d2-4bbd-aef0-60bb7ccb3391,2026-04-22,noite,63,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
f31c18b4-38e4-4950-95c6-c9f245c262b0,2026-04-23,noite,66,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
a2c42082-5f36-4e2e-9d7f-235cfd03aae8,2026-04-24,noite,70,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
766704b4-1db9-48e0-92ca-7b8226f413db,2026-04-25,noite,62,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
f7f7e654-a438-46b0-b7df-55abe9d81c8e,2026-04-26,noite,65,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
bb0ddfba-680b-4e4d-8c9a-3cf8437760a3,2026-04-27,noite,77,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
53345c5b-bf8a-4160-a1b6-1b5cb8b76e6b,2026-04-28,noite,68,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9a58a1ca-70ac-4d4c-9209-e38e96e66fd7,2026-04-29,noite,63,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
fcb36649-3cbe-4f6e-b142-b893bc13532d,2026-04-30,noite,66,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
07066f99-df3e-4f06-8b77-0f34b66ff507,2026-05-01,noite,77,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
261c72fd-9f84-4008-89e2-906c6516f564,2026-05-02,noite,62,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
9d313897-8e8a-4bba-b30f-adcc08e782ed,2026-05-03,noite,65,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
f5bec31a-686f-4f18-8915-071bb624ff46,2026-05-04,noite,77,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,media
485dc0b2-a0e3-4a83-adb7-e361928b6a32,2026-05-05,noite,68,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
eb64f02f-8b56-49cd-ade3-3233cfeb84bf,2026-05-06,noite,63,PS Vila Velha - ES,es,2026-04-06T18:22:46.466+00:00,alta
f25c2661-d67e-445a-ab25-033dbde51529,2026-04-07,noite,74,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ff3c8c45-d506-4800-a1de-7124bb0ccb69,2026-04-08,noite,70,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
95a53b64-ed84-4f31-835d-6df1f0d8c704,2026-04-09,noite,70,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
41db9100-19c3-48fd-837b-1cc3db590b92,2026-04-10,noite,75,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
11177428-fee4-4a21-a90e-9ca752b28061,2026-04-11,noite,73,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
be36ae37-b776-4327-a61e-4ff069c3cc1b,2026-04-12,noite,76,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
33337337-a5f3-4bf2-aa9e-974e3114ad06,2026-04-13,noite,82,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
56678790-6e83-4d49-9e3b-c2030ab8d0b5,2026-04-14,noite,74,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
a048887a-40ca-4de8-b96b-6dfcc481ff2d,2026-04-15,noite,70,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
800d0bb7-2521-4b81-84fa-20892ba73db0,2026-04-16,noite,70,PS Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
